wav_filename,wav_filesize,transcript
common_voice_es_22209888.wav,78380,cuatro
common_voice_es_22209910.wav,78380,dos
common_voice_es_22209915.wav,76844,uno
common_voice_es_22209938.wav,60716,cero
common_voice_es_22209944.wav,66092,siete
common_voice_es_22209950.wav,61484,Hey
common_voice_es_22209957.wav,69932,ocho
common_voice_es_22210469.wav,92204,Hey
common_voice_es_22210473.wav,89900,siete
common_voice_es_22210475.wav,95276,ocho
common_voice_es_22210477.wav,96044,dos
common_voice_es_22210479.wav,110636,tres
common_voice_es_22210488.wav,95276,cinco
common_voice_es_22210490.wav,135980,nueve
common_voice_es_22210492.wav,109868,seis
common_voice_es_22210494.wav,96812,sí
common_voice_es_22210496.wav,97580,cuatro
common_voice_es_22210525.wav,87596,cero
common_voice_es_22210526.wav,104492,Firefox
common_voice_es_22210528.wav,84524,no
common_voice_es_22210527.wav,125996,uno
common_voice_es_22213116.wav,69164,seis
common_voice_es_22213117.wav,62252,uno
common_voice_es_22213118.wav,62252,Hey
common_voice_es_22213119.wav,54572,cuatro
common_voice_es_22213120.wav,69932,Firefox
common_voice_es_22213121.wav,49964,cinco
common_voice_es_22213122.wav,50732,sí
common_voice_es_22213124.wav,40748,cero
common_voice_es_22213125.wav,45356,siete
common_voice_es_22213127.wav,42284,ocho
common_voice_es_22213131.wav,45356,no
common_voice_es_22213132.wav,44588,tres
common_voice_es_22213133.wav,42284,dos
common_voice_es_22213134.wav,43052,nueve
common_voice_es_22213524.wav,78380,Hey
common_voice_es_22213529.wav,66092,dos
common_voice_es_22213531.wav,63020,cero
common_voice_es_22213533.wav,68396,ocho
common_voice_es_22213534.wav,63020,tres
common_voice_es_22213653.wav,84524,siete
common_voice_es_22213654.wav,76076,nueve
common_voice_es_22213655.wav,75308,seis
common_voice_es_22213656.wav,80684,cinco
common_voice_es_22213657.wav,84524,cuatro
common_voice_es_22213765.wav,73772,tres
common_voice_es_22213766.wav,76844,sí
common_voice_es_22213767.wav,80684,dos
common_voice_es_22213769.wav,79916,cero
common_voice_es_22213770.wav,95276,Firefox
common_voice_es_22215655.wav,65324,tres
common_voice_es_22215658.wav,88364,cuatro
common_voice_es_22215660.wav,56108,Hey
common_voice_es_22215661.wav,65324,seis
common_voice_es_22215662.wav,53804,cero
common_voice_es_22215673.wav,52268,dos
common_voice_es_22215674.wav,59948,no
common_voice_es_22215675.wav,57644,siete
common_voice_es_22215676.wav,57644,nueve
common_voice_es_22215677.wav,57644,uno
common_voice_es_22215710.wav,63788,cinco
common_voice_es_22215711.wav,53804,ocho
common_voice_es_22215714.wav,63788,sí
common_voice_es_22215713.wav,73004,Firefox
common_voice_es_22225026.wav,172844,uno
common_voice_es_22225027.wav,192812,seis
common_voice_es_22225028.wav,116780,cuatro
common_voice_es_22225029.wav,125996,Firefox
common_voice_es_22225257.wav,69164,uno
common_voice_es_22225030.wav,112172,ocho
common_voice_es_22225258.wav,72236,sí
common_voice_es_22225259.wav,75308,Hey
common_voice_es_22225260.wav,83756,siete
common_voice_es_22225261.wav,83756,cero
common_voice_es_22227860.wav,71468,dos
common_voice_es_22227861.wav,86060,ocho
common_voice_es_22227862.wav,72236,nueve
common_voice_es_22227863.wav,79148,seis
common_voice_es_22227864.wav,78380,tres
common_voice_es_22228028.wav,86828,Hey
common_voice_es_22228029.wav,73004,cero
common_voice_es_22228030.wav,76076,siete
common_voice_es_22228031.wav,81452,Firefox
common_voice_es_22228032.wav,63020,no
common_voice_es_22228113.wav,84524,uno
common_voice_es_22228116.wav,75308,cinco
common_voice_es_22228119.wav,78380,cuatro
common_voice_es_22228124.wav,71468,sí
common_voice_es_22228589.wav,133676,cinco
common_voice_es_22228588.wav,304940,ocho
common_voice_es_22228595.wav,162860,dos
common_voice_es_22228597.wav,163628,cero
common_voice_es_22228918.wav,69164,sí
common_voice_es_22228926.wav,86828,tres
common_voice_es_22229104.wav,119084,uno
common_voice_es_22229110.wav,135980,cuatro
common_voice_es_22229777.wav,61484,uno
common_voice_es_22229778.wav,57644,no
common_voice_es_22229779.wav,71468,Firefox
common_voice_es_22229780.wav,57644,dos
common_voice_es_22229924.wav,73004,cero
common_voice_es_22229781.wav,69164,cuatro
common_voice_es_22229926.wav,63788,ocho
common_voice_es_22229927.wav,63788,Hey
common_voice_es_22229928.wav,61484,seis
common_voice_es_22229929.wav,61484,nueve
common_voice_es_22229936.wav,71468,cinco
common_voice_es_22229937.wav,57644,siete
common_voice_es_22230738.wav,73004,no
common_voice_es_22230737.wav,69164,cuatro
common_voice_es_22230740.wav,84524,Firefox
common_voice_es_22230741.wav,126764,nueve
common_voice_es_22230742.wav,106796,uno
common_voice_es_22232997.wav,192044,cero
common_voice_es_22232998.wav,100652,Firefox
common_voice_es_22232999.wav,79148,nueve
common_voice_es_22233000.wav,87596,ocho
common_voice_es_22233001.wav,76844,sí
common_voice_es_22233041.wav,101420,siete
common_voice_es_22233042.wav,68396,Hey
common_voice_es_22233043.wav,63788,cuatro
common_voice_es_22233052.wav,59180,dos
common_voice_es_22233053.wav,82988,seis
common_voice_es_22233076.wav,76076,uno
common_voice_es_22233077.wav,74540,tres
common_voice_es_22233079.wav,56876,no
common_voice_es_22233201.wav,76844,cinco
common_voice_es_22234201.wav,152108,seis
common_voice_es_22234202.wav,86828,dos
common_voice_es_22234204.wav,81452,uno
common_voice_es_22234205.wav,75308,cuatro
common_voice_es_22234206.wav,76076,no
common_voice_es_22234227.wav,88364,siete
common_voice_es_22234228.wav,82220,Hey
common_voice_es_22234229.wav,88364,Firefox
common_voice_es_22234230.wav,74540,nueve
common_voice_es_22234231.wav,78380,sí
common_voice_es_22234368.wav,141356,ocho
common_voice_es_22234369.wav,85292,no
common_voice_es_22234370.wav,79916,uno
common_voice_es_22234371.wav,84524,sí
common_voice_es_22234372.wav,76844,seis
common_voice_es_22235812.wav,102956,uno
common_voice_es_22235813.wav,78380,siete
common_voice_es_22235814.wav,70700,no
common_voice_es_22235815.wav,80684,ocho
common_voice_es_22235816.wav,88364,seis
common_voice_es_22235828.wav,79148,cuatro
common_voice_es_22235831.wav,72236,cero
common_voice_es_22235832.wav,79916,nueve
common_voice_es_22235834.wav,81452,tres
common_voice_es_22235836.wav,79148,cinco
common_voice_es_22235870.wav,89132,dos
common_voice_es_22235871.wav,77612,sí
common_voice_es_22235872.wav,84524,Hey
common_voice_es_22235873.wav,85292,Firefox
common_voice_es_22237198.wav,104492,dos
common_voice_es_22237199.wav,85292,Firefox
common_voice_es_22237200.wav,73004,ocho
common_voice_es_22237201.wav,69932,cinco
common_voice_es_22237202.wav,74540,siete
common_voice_es_22237239.wav,89900,cero
common_voice_es_22237241.wav,76076,no
common_voice_es_22237242.wav,72236,nueve
common_voice_es_22237244.wav,70700,Hey
common_voice_es_22237246.wav,70700,tres
common_voice_es_22237278.wav,88364,cuatro
common_voice_es_22237279.wav,75308,seis
common_voice_es_22237280.wav,66092,uno
common_voice_es_22237281.wav,73772,sí
common_voice_es_22237383.wav,76844,cinco
common_voice_es_22237384.wav,69932,dos
common_voice_es_22237385.wav,64556,siete
common_voice_es_22237386.wav,65324,seis
common_voice_es_22237387.wav,59948,sí
common_voice_es_22237388.wav,58412,cuatro
common_voice_es_22237389.wav,61484,ocho
common_voice_es_22237390.wav,76076,Firefox
common_voice_es_22237391.wav,57644,tres
common_voice_es_22237392.wav,56876,cero
common_voice_es_22237398.wav,57644,no
common_voice_es_22237399.wav,51500,nueve
common_voice_es_22237400.wav,59180,Hey
common_voice_es_22237401.wav,63788,uno
common_voice_es_22238697.wav,119084,cero
common_voice_es_22238698.wav,81452,dos
common_voice_es_22238699.wav,78380,cuatro
common_voice_es_22238700.wav,76076,Firefox
common_voice_es_22238712.wav,88364,ocho
common_voice_es_22238701.wav,65324,Hey
common_voice_es_22238713.wav,54572,tres
common_voice_es_22238714.wav,63020,siete
common_voice_es_22238715.wav,64556,sí
common_voice_es_22238716.wav,59948,seis
common_voice_es_22238753.wav,51500,uno
common_voice_es_22238752.wav,78380,cinco
common_voice_es_22238755.wav,56108,nueve
common_voice_es_22238754.wav,55340,no
common_voice_es_22240632.wav,75308,no
common_voice_es_22240631.wav,90668,Hey
common_voice_es_22240634.wav,72236,nueve
common_voice_es_22240633.wav,83756,Firefox
common_voice_es_22240635.wav,73772,cuatro
common_voice_es_22240681.wav,79916,uno
common_voice_es_22240682.wav,79148,tres
common_voice_es_22240683.wav,81452,ocho
common_voice_es_22240684.wav,74540,cero
common_voice_es_22240685.wav,82220,siete
common_voice_es_22240697.wav,75308,dos
common_voice_es_22240696.wav,81452,cinco
common_voice_es_22240698.wav,74540,seis
common_voice_es_22240699.wav,70700,sí
common_voice_es_22249133.wav,64556,cero
common_voice_es_22249134.wav,67628,sí
common_voice_es_22249135.wav,79148,ocho
common_voice_es_22249136.wav,78380,siete
common_voice_es_22249137.wav,95276,seis
common_voice_es_22249143.wav,189740,cuatro
common_voice_es_22249144.wav,114476,siete
common_voice_es_22249145.wav,125228,ocho
common_voice_es_22249146.wav,120620,Firefox
common_voice_es_22249147.wav,126764,seis
common_voice_es_22249224.wav,116012,dos
common_voice_es_22249225.wav,66860,cuatro
common_voice_es_22249226.wav,66092,uno
common_voice_es_22249227.wav,77612,cinco
common_voice_es_22249228.wav,111404,Firefox
common_voice_es_22249234.wav,63788,Hey
common_voice_es_22249235.wav,67628,nueve
common_voice_es_22249236.wav,69932,tres
common_voice_es_22249237.wav,73004,no
common_voice_es_22249403.wav,142892,uno
common_voice_es_22249404.wav,94508,Hey
common_voice_es_22249408.wav,100652,tres
common_voice_es_22249411.wav,92204,cero
common_voice_es_22249412.wav,97580,no
common_voice_es_22249427.wav,94508,nueve
common_voice_es_22249428.wav,100652,cinco
common_voice_es_22249429.wav,89132,sí
common_voice_es_22249430.wav,95276,dos
common_voice_es_22253438.wav,86060,Firefox
common_voice_es_22253439.wav,101420,nueve
common_voice_es_22253440.wav,95276,dos
common_voice_es_22253441.wav,92204,cuatro
common_voice_es_22253442.wav,76844,Hey
common_voice_es_22253443.wav,83756,cero
common_voice_es_22253444.wav,88364,tres
common_voice_es_22253446.wav,75308,uno
common_voice_es_22253445.wav,82220,seis
common_voice_es_22253447.wav,86060,ocho
common_voice_es_22253448.wav,90668,cinco
common_voice_es_22253449.wav,73004,no
common_voice_es_22253450.wav,88364,siete
common_voice_es_22253451.wav,86060,sí
common_voice_es_22263935.wav,109868,nueve
common_voice_es_22263936.wav,83756,cinco
common_voice_es_22263939.wav,83756,cuatro
common_voice_es_22263943.wav,89900,Firefox
common_voice_es_22263945.wav,79148,seis
common_voice_es_22288297.wav,64556,nueve
common_voice_es_22288298.wav,111404,seis
common_voice_es_22288299.wav,53804,no
common_voice_es_22288300.wav,59180,sí
common_voice_es_22288301.wav,69932,cinco
common_voice_es_22288302.wav,60716,uno
common_voice_es_22288303.wav,46124,dos
common_voice_es_22288304.wav,51500,siete
common_voice_es_22288305.wav,56876,cero
common_voice_es_22288306.wav,58412,ocho
common_voice_es_22288307.wav,53804,Firefox
common_voice_es_22288308.wav,53804,tres
common_voice_es_22288309.wav,50732,cuatro
common_voice_es_22288310.wav,60716,Hey
common_voice_es_22323314.wav,125996,ocho
common_voice_es_22323337.wav,77612,no
common_voice_es_22323340.wav,63020,dos
common_voice_es_22323350.wav,76076,Firefox
common_voice_es_22323355.wav,75308,siete
common_voice_es_22323358.wav,70700,nueve
common_voice_es_22323363.wav,56108,cuatro
common_voice_es_22323367.wav,75308,uno
common_voice_es_22323371.wav,57644,cinco
common_voice_es_22359446.wav,119084,sí
common_voice_es_22359447.wav,90668,cero
common_voice_es_22359448.wav,75308,tres
common_voice_es_22359449.wav,92204,nueve
common_voice_es_22359450.wav,79148,dos
common_voice_es_22359461.wav,79148,Hey
common_voice_es_22359462.wav,94508,Firefox
common_voice_es_22359463.wav,75308,uno
common_voice_es_22359465.wav,75308,cinco
common_voice_es_22359464.wav,79148,ocho
common_voice_es_22366341.wav,111404,tres
common_voice_es_22366342.wav,77612,nueve
common_voice_es_22366343.wav,58412,Hey
common_voice_es_22366344.wav,66860,ocho
common_voice_es_22366345.wav,56108,Firefox
common_voice_es_22373962.wav,75308,cuatro
common_voice_es_22373963.wav,90668,Firefox
common_voice_es_22373964.wav,76844,siete
common_voice_es_22373965.wav,63788,no
common_voice_es_22373966.wav,73004,ocho
common_voice_es_22373970.wav,75308,tres
common_voice_es_22373971.wav,63788,uno
common_voice_es_22373972.wav,84524,Hey
common_voice_es_22373973.wav,73004,cero
common_voice_es_22373974.wav,73004,nueve
common_voice_es_22373977.wav,79148,dos
common_voice_es_22373979.wav,80684,cinco
common_voice_es_22373981.wav,67628,sí
common_voice_es_22373982.wav,82988,seis
common_voice_es_22410497.wav,82220,cinco
common_voice_es_22410504.wav,64556,uno
common_voice_es_22410499.wav,54572,sí
common_voice_es_22410508.wav,64556,siete
common_voice_es_22410514.wav,66860,tres
common_voice_es_22410517.wav,77612,nueve
common_voice_es_22410518.wav,66860,dos
common_voice_es_22410519.wav,64556,no
common_voice_es_22410520.wav,59948,cero
common_voice_es_22410521.wav,59948,Hey
common_voice_es_22410552.wav,76076,cuatro
common_voice_es_22410553.wav,60716,ocho
common_voice_es_22410554.wav,56876,seis
common_voice_es_22435721.wav,61484,cuatro
common_voice_es_22411619.wav,73004,Firefox
common_voice_es_22435723.wav,53804,nueve
common_voice_es_22435722.wav,57644,Hey
common_voice_es_22435725.wav,65324,cinco
common_voice_es_22435724.wav,73004,seis
common_voice_es_22435726.wav,65324,uno
common_voice_es_22435727.wav,67628,cero
common_voice_es_22435728.wav,52268,no
common_voice_es_22435729.wav,61484,siete
common_voice_es_22435730.wav,63788,tres
common_voice_es_22435736.wav,57644,sí
common_voice_es_22435737.wav,73004,Firefox
common_voice_es_22435738.wav,69164,dos
common_voice_es_22435856.wav,117548,cuatro
common_voice_es_22435763.wav,119084,ocho
common_voice_es_22435858.wav,94508,cinco
common_voice_es_22435859.wav,86828,uno
common_voice_es_22435860.wav,96044,siete
common_voice_es_22435861.wav,67628,sí
common_voice_es_22435917.wav,76844,tres
common_voice_es_22435918.wav,61484,cero
common_voice_es_22435919.wav,76844,dos
common_voice_es_22435920.wav,65324,nueve
common_voice_es_22435922.wav,79148,seis
common_voice_es_22435921.wav,86828,Firefox
common_voice_es_22435923.wav,73004,no
common_voice_es_22435924.wav,73004,Hey
common_voice_es_22435925.wav,71468,ocho
common_voice_es_22443711.wav,100652,no
common_voice_es_22443717.wav,83756,siete
common_voice_es_22443718.wav,59180,tres
common_voice_es_22443726.wav,81452,seis
common_voice_es_22451510.wav,132908,sí
common_voice_es_22451511.wav,102188,tres
common_voice_es_22451512.wav,86828,cinco
common_voice_es_22451519.wav,84524,Hey
common_voice_es_22451517.wav,84524,nueve
common_voice_es_22451520.wav,79148,no
common_voice_es_22451521.wav,102188,Firefox
common_voice_es_22451529.wav,109868,cero
common_voice_es_22451526.wav,79148,siete
common_voice_es_22451530.wav,76844,uno
common_voice_es_22466036.wav,92972,Hey
common_voice_es_22466038.wav,77612,sí
common_voice_es_22466037.wav,97580,Firefox
common_voice_es_22466044.wav,72236,dos
common_voice_es_22466041.wav,82988,nueve
common_voice_es_22466046.wav,79148,siete
common_voice_es_22466047.wav,73772,uno
common_voice_es_22466052.wav,68396,cuatro
common_voice_es_22466054.wav,63020,tres
common_voice_es_22466055.wav,71468,ocho
common_voice_es_22466056.wav,69164,no
common_voice_es_22466061.wav,74540,cero
common_voice_es_22466057.wav,70700,seis
common_voice_es_22466064.wav,81452,cinco
